,game,model,experiment,episode,metric,value
3889,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_17,Lose,1.0
3890,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_17,Main Score,0.0
3891,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_17,Request Success Ratio,1.0
3892,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_28,Generated Expression Length,59.0
3893,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_28,Generated Expression Number of Tokens,10.0
3894,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_28,Aborted at Player 1,0.0
3895,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_28,Aborted at Player 2,1.0
3896,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_28,Request Count,2.0
3897,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_28,Parsed Request Count,1.0
3898,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_28,Violated Request Count,1.0
3899,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_28,Aborted,1.0
3900,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_28,Success,
3901,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_28,Lose,
3902,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_28,Main Score,
3903,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_28,Request Success Ratio,0.5
3904,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_2,Generated Expression Length,60.0
3905,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_2,Generated Expression Number of Tokens,11.0
3906,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_2,Aborted at Player 1,0.0
3907,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_2,Aborted at Player 2,1.0
3908,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_2,Request Count,2.0
3909,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_2,Parsed Request Count,1.0
3910,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_2,Violated Request Count,1.0
3911,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_2,Aborted,1.0
3912,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_2,Success,
3913,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_2,Lose,
3914,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_2,Main Score,
3915,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_2,Request Success Ratio,0.5
3916,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_22,Generated Expression Length,58.0
3917,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_22,Generated Expression Number of Tokens,10.0
3918,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_22,Aborted at Player 1,0.0
3919,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_22,Aborted at Player 2,1.0
3920,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_22,Request Count,2.0
3921,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_22,Parsed Request Count,1.0
3922,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_22,Violated Request Count,1.0
3923,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_22,Aborted,1.0
3924,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_22,Success,
3925,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_22,Lose,
3926,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_22,Main Score,
3927,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_22,Request Success Ratio,0.5
3928,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_14,Generated Expression Length,59.0
3929,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_14,Generated Expression Number of Tokens,10.0
3930,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_14,Aborted at Player 1,0.0
3931,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_14,Aborted at Player 2,1.0
3932,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_14,Request Count,2.0
3933,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_14,Parsed Request Count,1.0
3934,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_14,Violated Request Count,1.0
3935,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_14,Aborted,1.0
3936,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_14,Success,
3937,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_14,Lose,
3938,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_14,Main Score,
3939,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_14,Request Success Ratio,0.5
3940,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_16,Generated Expression Length,58.0
3941,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_16,Generated Expression Number of Tokens,10.0
3942,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_16,Aborted at Player 1,0.0
3943,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_16,Aborted at Player 2,0.0
3944,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_16,Request Count,2.0
3945,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_16,Parsed Request Count,2.0
3946,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_16,Violated Request Count,0.0
3947,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_16,Aborted,0.0
3948,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_16,Success,1.0
3949,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_16,Lose,0.0
3950,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_16,Main Score,100.0
3951,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_16,Request Success Ratio,1.0
3952,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_7,Generated Expression Length,60.0
3953,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_7,Generated Expression Number of Tokens,11.0
3954,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_7,Aborted at Player 1,0.0
3955,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_7,Aborted at Player 2,1.0
3956,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_7,Request Count,2.0
3957,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_7,Parsed Request Count,1.0
3958,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_7,Violated Request Count,1.0
3959,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_7,Aborted,1.0
3960,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_7,Success,
3961,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_7,Lose,
3962,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_7,Main Score,
3963,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_7,Request Success Ratio,0.5
3964,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_10,Generated Expression Length,59.0
3965,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_10,Generated Expression Number of Tokens,11.0
3966,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_10,Aborted at Player 1,0.0
3967,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_10,Aborted at Player 2,1.0
3968,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_10,Request Count,2.0
3969,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_10,Parsed Request Count,1.0
3970,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_10,Violated Request Count,1.0
3971,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_10,Aborted,1.0
3972,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_10,Success,
3973,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_10,Lose,
3974,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_10,Main Score,
3975,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_10,Request Success Ratio,0.5
3976,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_21,Generated Expression Length,58.0
3977,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_21,Generated Expression Number of Tokens,10.0
3978,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_21,Aborted at Player 1,0.0
3979,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_21,Aborted at Player 2,1.0
3980,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_21,Request Count,2.0
3981,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_21,Parsed Request Count,1.0
3982,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_21,Violated Request Count,1.0
3983,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_21,Aborted,1.0
3984,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_21,Success,
3985,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_21,Lose,
3986,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_21,Main Score,
3987,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_21,Request Success Ratio,0.5
3988,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_25,Generated Expression Length,58.0
3989,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_25,Generated Expression Number of Tokens,10.0
3990,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_25,Aborted at Player 1,0.0
3991,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_25,Aborted at Player 2,1.0
3992,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_25,Request Count,2.0
3993,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_25,Parsed Request Count,1.0
3994,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_25,Violated Request Count,1.0
3995,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_25,Aborted,1.0
3996,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_25,Success,
3997,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_25,Lose,
3998,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_25,Main Score,
3999,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_25,Request Success Ratio,0.5
4000,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_19,Generated Expression Length,59.0
4001,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_19,Generated Expression Number of Tokens,10.0
4002,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_19,Aborted at Player 1,0.0
4003,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_19,Aborted at Player 2,1.0
4004,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_19,Request Count,2.0
4005,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_19,Parsed Request Count,1.0
4006,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_19,Violated Request Count,1.0
4007,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_19,Aborted,1.0
4008,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_19,Success,
4009,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_19,Lose,
4010,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_19,Main Score,
4011,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_19,Request Success Ratio,0.5
4012,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_24,Generated Expression Length,58.0
4013,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_24,Generated Expression Number of Tokens,10.0
4014,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_24,Aborted at Player 1,0.0
4015,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_24,Aborted at Player 2,0.0
4016,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_24,Request Count,2.0
4017,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_24,Parsed Request Count,2.0
4018,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_24,Violated Request Count,0.0
4019,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_24,Aborted,0.0
4020,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_24,Success,1.0
4021,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_24,Lose,0.0
4022,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_24,Main Score,100.0
4023,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_24,Request Success Ratio,1.0
4024,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_6,Generated Expression Length,60.0
4025,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_6,Generated Expression Number of Tokens,11.0
4026,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_6,Aborted at Player 1,0.0
4027,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_6,Aborted at Player 2,1.0
4028,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_6,Request Count,2.0
4029,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_6,Parsed Request Count,1.0
4030,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_6,Violated Request Count,1.0
4031,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_6,Aborted,1.0
4032,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_6,Success,
4033,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_6,Lose,
4034,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_6,Main Score,
4035,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_6,Request Success Ratio,0.5
4036,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_15,Generated Expression Length,58.0
4037,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_15,Generated Expression Number of Tokens,10.0
4038,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_15,Aborted at Player 1,0.0
4039,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_15,Aborted at Player 2,0.0
4040,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_15,Request Count,2.0
4041,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_15,Parsed Request Count,2.0
4042,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_15,Violated Request Count,0.0
4043,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_15,Aborted,0.0
4044,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_15,Success,0.0
4045,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_15,Lose,1.0
4046,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_15,Main Score,0.0
4047,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_15,Request Success Ratio,1.0
4048,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_3,Generated Expression Length,59.0
4049,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_3,Generated Expression Number of Tokens,10.0
4050,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_3,Aborted at Player 1,0.0
4051,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_3,Aborted at Player 2,1.0
4052,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_3,Request Count,2.0
4053,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_3,Parsed Request Count,1.0
4054,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_3,Violated Request Count,1.0
4055,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_3,Aborted,1.0
4056,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_3,Success,
4057,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_3,Lose,
4058,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_3,Main Score,
4059,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_3,Request Success Ratio,0.5
4060,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_26,Generated Expression Length,58.0
4061,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_26,Generated Expression Number of Tokens,10.0
4062,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_26,Aborted at Player 1,0.0
4063,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_26,Aborted at Player 2,1.0
4064,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_26,Request Count,2.0
4065,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_26,Parsed Request Count,1.0
4066,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_26,Violated Request Count,1.0
4067,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_26,Aborted,1.0
4068,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_26,Success,
4069,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_26,Lose,
4070,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_26,Main Score,
4071,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_26,Request Success Ratio,0.5
4072,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_1,Generated Expression Length,60.0
4073,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_1,Generated Expression Number of Tokens,11.0
4074,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_1,Aborted at Player 1,0.0
4075,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_1,Aborted at Player 2,1.0
4076,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_1,Request Count,2.0
4077,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_1,Parsed Request Count,1.0
4078,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_1,Violated Request Count,1.0
4079,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_1,Aborted,1.0
4080,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_1,Success,
4081,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_1,Lose,
4082,referencegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,4_shape_grids,episode_1,Main Score,
