,game,model,experiment,episode,metric,value
844,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_13,Request Count,50.0
845,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_13,Violated Request Count,0.0
846,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_13,Parsed Request Count,50.0
847,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_13,Request Success Ratio,1.0
848,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_18,Precision,
849,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_18,Recall,
850,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_18,F1,
851,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_18,Main Score,
852,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_18,Average Changed Cell Count,
853,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_18,Average Generated Instruction Length,
854,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_18,Average Generated Expression Number of Tokens,
855,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_18,Success,0.0
856,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_18,Lose,0.0
857,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_18,Aborted,1.0
858,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_18,Aborted at Player 1,1.0
859,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_18,Aborted at Player 2,0.0
860,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_18,Request Count,11.0
861,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_18,Violated Request Count,1.0
862,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_18,Parsed Request Count,10.0
863,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_18,Request Success Ratio,0.9091
864,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_8,Precision,
865,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_8,Recall,
866,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_8,F1,
867,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_8,Main Score,
868,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_8,Average Changed Cell Count,
869,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_8,Average Generated Instruction Length,
870,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_8,Average Generated Expression Number of Tokens,
871,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_8,Success,0.0
872,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_8,Lose,0.0
873,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_8,Aborted,1.0
874,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_8,Aborted at Player 1,1.0
875,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_8,Aborted at Player 2,0.0
876,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_8,Request Count,11.0
877,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_8,Violated Request Count,1.0
878,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_8,Parsed Request Count,10.0
879,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_8,Request Success Ratio,0.9091
880,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_4,Precision,
881,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_4,Recall,
882,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_4,F1,
883,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_4,Main Score,
884,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_4,Average Changed Cell Count,
885,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_4,Average Generated Instruction Length,
886,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_4,Average Generated Expression Number of Tokens,
887,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_4,Success,0.0
888,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_4,Lose,0.0
889,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_4,Aborted,1.0
890,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_4,Aborted at Player 1,0.0
891,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_4,Aborted at Player 2,1.0
892,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_4,Request Count,8.0
893,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_4,Violated Request Count,1.0
894,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_4,Parsed Request Count,7.0
895,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_4,Request Success Ratio,0.875
896,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_5,Precision,0.0
897,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_5,Recall,0.0
898,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_5,F1,0.0
899,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_5,Main Score,0.0
900,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_5,Average Changed Cell Count,1.6667
901,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_5,Average Generated Instruction Length,40.6667
902,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_5,Average Generated Expression Number of Tokens,7.0
903,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_5,Success,0.0
904,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_5,Lose,1.0
905,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_5,Aborted,0.0
906,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_5,Aborted at Player 1,0.0
907,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_5,Aborted at Player 2,0.0
908,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_5,Request Count,6.0
909,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_5,Violated Request Count,0.0
910,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_5,Parsed Request Count,6.0
911,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_5,Request Success Ratio,1.0
912,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_0,Precision,
913,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_0,Recall,
914,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_0,F1,
915,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_0,Main Score,
916,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_0,Average Changed Cell Count,
917,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_0,Average Generated Instruction Length,
918,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_0,Average Generated Expression Number of Tokens,
919,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_0,Success,0.0
920,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_0,Lose,0.0
921,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_0,Aborted,1.0
922,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_0,Aborted at Player 1,1.0
923,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_0,Aborted at Player 2,0.0
924,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_0,Request Count,11.0
925,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_0,Violated Request Count,1.0
926,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_0,Parsed Request Count,10.0
927,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_0,Request Success Ratio,0.9091
928,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_11,Precision,0.0
929,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_11,Recall,0.0
930,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_11,F1,0.0
931,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_11,Main Score,0.0
932,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_11,Average Changed Cell Count,2.3333
933,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_11,Average Generated Instruction Length,40.6667
934,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_11,Average Generated Expression Number of Tokens,7.0
935,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_11,Success,0.0
936,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_11,Lose,1.0
937,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_11,Aborted,0.0
938,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_11,Aborted at Player 1,0.0
939,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_11,Aborted at Player 2,0.0
940,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_11,Request Count,6.0
941,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_11,Violated Request Count,0.0
942,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_11,Parsed Request Count,6.0
943,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_11,Request Success Ratio,1.0
944,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_9,Precision,0.0
945,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_9,Recall,0.0
946,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_9,F1,0.0
947,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_9,Main Score,0.0
948,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_9,Average Changed Cell Count,1.625
949,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_9,Average Generated Instruction Length,44.5
950,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_9,Average Generated Expression Number of Tokens,7.5
951,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_9,Success,0.0
952,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_9,Lose,1.0
953,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_9,Aborted,0.0
954,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_9,Aborted at Player 1,0.0
955,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_9,Aborted at Player 2,0.0
956,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_9,Request Count,16.0
957,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_9,Violated Request Count,0.0
958,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_9,Parsed Request Count,16.0
959,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,1_random_grids,episode_9,Request Success Ratio,1.0
960,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_17,Precision,
961,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_17,Recall,
962,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_17,F1,
963,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_17,Main Score,
964,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_17,Average Changed Cell Count,
965,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_17,Average Generated Instruction Length,
966,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_17,Average Generated Expression Number of Tokens,
967,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_17,Success,0.0
968,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_17,Lose,0.0
969,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_17,Aborted,1.0
970,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_17,Aborted at Player 1,0.0
971,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_17,Aborted at Player 2,1.0
972,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_17,Request Count,10.0
973,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_17,Violated Request Count,1.0
974,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_17,Parsed Request Count,9.0
975,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_17,Request Success Ratio,0.9
976,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_2,Precision,0.0
977,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_2,Recall,0.0
978,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_2,F1,0.0
979,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_2,Main Score,0.0
980,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_2,Average Changed Cell Count,1.5
981,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_2,Average Generated Instruction Length,58.25
982,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_2,Average Generated Expression Number of Tokens,9.5
983,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_2,Success,0.0
984,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_2,Lose,1.0
985,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_2,Aborted,0.0
986,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_2,Aborted at Player 1,0.0
987,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_2,Aborted at Player 2,0.0
988,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_2,Request Count,8.0
989,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_2,Violated Request Count,0.0
990,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_2,Parsed Request Count,8.0
991,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_2,Request Success Ratio,1.0
992,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_14,Precision,0.0
993,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_14,Recall,0.0
994,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_14,F1,0.0
995,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_14,Main Score,0.0
996,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_14,Average Changed Cell Count,1.0
997,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_14,Average Generated Instruction Length,40.5
998,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_14,Average Generated Expression Number of Tokens,7.0
999,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_14,Success,0.0
1000,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_14,Lose,1.0
1001,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_14,Aborted,0.0
1002,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_14,Aborted at Player 1,0.0
1003,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_14,Aborted at Player 2,0.0
1004,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_14,Request Count,8.0
1005,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_14,Violated Request Count,0.0
1006,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_14,Parsed Request Count,8.0
1007,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_14,Request Success Ratio,1.0
1008,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_16,Precision,
1009,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_16,Recall,
1010,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_16,F1,
1011,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_16,Main Score,
1012,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_16,Average Changed Cell Count,
1013,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_16,Average Generated Instruction Length,
1014,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_16,Average Generated Expression Number of Tokens,
1015,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_16,Success,0.0
1016,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_16,Lose,0.0
1017,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_16,Aborted,1.0
1018,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_16,Aborted at Player 1,1.0
1019,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_16,Aborted at Player 2,0.0
1020,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_16,Request Count,9.0
1021,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_16,Violated Request Count,1.0
1022,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_16,Parsed Request Count,8.0
1023,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_16,Request Success Ratio,0.8889
1024,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_7,Precision,0.0
1025,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_7,Recall,0.0
1026,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_7,F1,0.0
1027,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_7,Main Score,0.0
1028,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_7,Average Changed Cell Count,2.0
1029,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_7,Average Generated Instruction Length,40.75
1030,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_7,Average Generated Expression Number of Tokens,7.0
1031,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_7,Success,0.0
1032,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_7,Lose,1.0
1033,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_7,Aborted,0.0
1034,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_7,Aborted at Player 1,0.0
1035,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_7,Aborted at Player 2,0.0
1036,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_7,Request Count,8.0
1037,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_7,Violated Request Count,0.0
1038,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_7,Parsed Request Count,8.0
1039,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_7,Request Success Ratio,1.0
1040,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_10,Precision,0.0
1041,imagegame,Qwen1.5-72B-Chat-t0.0--Qwen1.5-72B-Chat-t0.0,0_compact_grids,episode_10,Recall,0.0
